As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region ,Statistical Area 2,Number of offences
1/09/2021,2010,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,1
1/09/2021,2010,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,1
1/09/2021,2010,9,Property Damage Offences,Property damage offences,-,-,Darwin,-,251
1/09/2021,2010,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,5
1/09/2021,2010,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,4
1/09/2021,2010,9,Property Damage Offences,Property damage offences,-,-,Palmerston,-,80
1/09/2021,2010,9,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,5
1/09/2021,2010,9,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Howard Springs,1
1/09/2021,2010,9,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,1
1/09/2021,2010,9,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,9,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,8
1/09/2021,2010,9,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,2
1/09/2021,2010,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,320
1/09/2021,2010,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,8
1/09/2021,2010,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,7
1/09/2021,2010,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,73
1/09/2021,2010,10,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,-,1
1/09/2021,2010,10,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,1
1/09/2021,2010,10,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,-,1
1/09/2021,2010,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,10
1/09/2021,2010,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,1
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,39
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Howard Springs,2
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,20
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,48
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,6
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,6
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Howard Springs,1
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,1
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,34
1/09/2021,2010,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,11
1/09/2021,2010,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,10
1/09/2021,2010,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,5
1/09/2021,2010,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,16
1/09/2021,2010,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,3
1/09/2021,2010,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,3
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,40
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,2
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,12
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,5
1/09/2021,2010,10,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,3
1/09/2021,2010,10,House break-ins,House break-ins actual,-,-,Darwin,-,54
1/09/2021,2010,10,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,2
1/09/2021,2010,10,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,10,House break-ins,House break-ins actual,-,-,Palmerston,-,12
1/09/2021,2010,10,House break-ins,House break-ins attempted,-,-,Darwin,-,3
1/09/2021,2010,10,House break-ins,House break-ins attempted,-,-,Palmerston,-,5
1/09/2021,2010,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,28
1/09/2021,2010,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,3
1/09/2021,2010,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,3
1/09/2021,2010,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,23
1/09/2021,2010,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,54
1/09/2021,2010,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,2
1/09/2021,2010,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,19
1/09/2021,2010,10,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,4
1/09/2021,2010,10,Property Damage Offences,Property damage offences,-,-,Darwin,-,262
1/09/2021,2010,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,4
1/09/2021,2010,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,5
1/09/2021,2010,10,Property Damage Offences,Property damage offences,-,-,Palmerston,-,79
1/09/2021,2010,10,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,1
1/09/2021,2010,10,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,10
1/09/2021,2010,10,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,1
1/09/2021,2010,10,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,1
1/09/2021,2010,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,278
1/09/2021,2010,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,5
1/09/2021,2010,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,2
1/09/2021,2010,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,73
1/09/2021,2010,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,-,2
1/09/2021,2010,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,8
1/09/2021,2010,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,1
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,32
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,2
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,5
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,48
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,10
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,6
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Howard Springs,1
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,2
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,31
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2010,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,5
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,12
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Howard Springs,2
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,6
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,11
1/09/2021,2010,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,8
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,30
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,2
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,3
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,21
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,4
1/09/2021,2010,11,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,3
1/09/2021,2010,11,House break-ins,House break-ins actual,-,-,Darwin,-,34
1/09/2021,2010,11,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,2
1/09/2021,2010,11,House break-ins,House break-ins actual,-,-,Palmerston,-,25
1/09/2021,2010,11,House break-ins,House break-ins attempted,-,-,Darwin,-,4
1/09/2021,2010,11,House break-ins,House break-ins attempted,-,-,NT Balance,Howard Springs,1
1/09/2021,2010,11,House break-ins,House break-ins attempted,-,-,Palmerston,-,9
1/09/2021,2010,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,24
1/09/2021,2010,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,3
1/09/2021,2010,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,14
1/09/2021,2010,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,48
1/09/2021,2010,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,9
1/09/2021,2010,11,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,1
1/09/2021,2010,11,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,1
1/09/2021,2010,11,Property Damage Offences,Property damage offences,-,-,Darwin,-,199
1/09/2021,2010,11,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,3
1/09/2021,2010,11,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,4
1/09/2021,2010,11,Property Damage Offences,Property damage offences,-,-,Palmerston,-,80
1/09/2021,2010,11,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,3
1/09/2021,2010,11,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,1
1/09/2021,2010,11,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Darwin,-,4
1/09/2021,2010,11,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,12
1/09/2021,2010,11,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,2
1/09/2021,2010,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,246
1/09/2021,2010,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,6
1/09/2021,2010,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,10
1/09/2021,2010,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,85
1/09/2021,2010,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,-,1
1/09/2021,2010,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2010,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,3
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,25
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Howard Springs,2
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,6
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,53
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,2
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,19
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,13
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,5
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,18
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2010,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,6
1/09/2021,2010,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,8
1/09/2021,2010,12,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2010,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,2
1/09/2021,2010,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,10
1/09/2021,2010,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,2
1/09/2021,2010,12,Acts intended to cause injury,Other acts intended to cause injury,-,-,Palmerston,-,1
1/09/2021,2010,12,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,27
1/09/2021,2010,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,12,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,7
1/09/2021,2010,12,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,8
1/09/2021,2010,12,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,6
1/09/2021,2010,12,Homicide and related Offences,Murder,-,-,Darwin,-,1
1/09/2021,2010,12,House break-ins,House break-ins actual,-,-,Darwin,-,35
1/09/2021,2010,12,House break-ins,House break-ins actual,-,-,Palmerston,-,8
1/09/2021,2010,12,House break-ins,House break-ins attempted,-,-,Darwin,-,5
1/09/2021,2010,12,House break-ins,House break-ins attempted,-,-,Palmerston,-,4
1/09/2021,2010,12,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,29
1/09/2021,2010,12,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
1/09/2021,2010,12,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,12
1/09/2021,2010,12,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,51
1/09/2021,2010,12,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,1
1/09/2021,2010,12,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,12
1/09/2021,2010,12,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,6
1/09/2021,2010,12,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,2
1/09/2021,2010,12,Property Damage Offences,Property damage offences,-,-,Darwin,-,210
1/09/2021,2010,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,3
1/09/2021,2010,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,8
1/09/2021,2010,12,Property Damage Offences,Property damage offences,-,-,Palmerston,-,63
1/09/2021,2010,12,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,3
1/09/2021,2010,12,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,3
1/09/2021,2010,12,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,2
1/09/2021,2010,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,247
